round,lang_id,variable,iso_alpha2,country,lang_name,glottocode,glottolog_name,level
6,1148,Q116,TG,32,Ikposso (Akposso),ikpo1238,Ikposo,language
6,1180,Q116,BI,5,Kirundi,rund1242,Rundi,language
6,1220,Q116,CM,6,Foufouldé,fula1264,Fula,family
6,1222,Q116,CM,6,Ewondo,ewon1239,Ewondo,language
6,1224,Q116,CM,6,Douala,dual1243,Duala,language
6,1262,Q116,CI,8,Adjoukrou,adio1239,Adioukrou,language
6,1263,Q116,CI,8,Agny,anyi1245,Anyin,language
6,1267,Q116,CI,8,Baoulé,baou1238,Baoulé,language
6,1268,Q116,CI,8,Bété,bete1265,Beteic,family
6,1271,Q116,CI,8,Gouro,guro1248,Guro,language
6,1272,Q116,CI,8,Guéré,guer1240,Guere,family
6,1277,Q116,CI,8,Sénoufo,senu1239,Senufo,family
6,1283,Q116,CI,8,Tour,tour1242,Toura (Côte d'Ivoire),language
6,1300,Q116,GN,12,Soussou,susu1250,Susu,language
6,1301,Q116,GN,12,Poular,pula1262,Pular,language
6,1302,Q116,GN,12,Maninka,east2426,Eastern Maninkakan,language
6,1304,Q116,GN,12,Kpèlè,guin1254,Guinea Kpelle,language
6,1305,Q116,GN,12,Toma,toma1245,Toma,language
6,1306,Q116,GN,12,Kissié,nort2765,Northern Kissi,language
6,1500,Q116,MA,20,Berber Language,berb1260,Berber,family
6,1540,Q116,SD,29,Sudanese Arabic,suda1236,Sudanese Arabic,language
6,1620,Q116,SZ,30,siSwati,swat1243,Swati,language
6,1700,Q116,GA,10,Fang,fang1246,Fang (Equatorial Guinea),language
6,1701,Q116,GA,10,Punu/Mériè,punu1239,Punu,language
6,1704,Q116,GA,10,Nzébi/Métié,njeb1242,Njebi,language
6,1706,Q116,GA,10,Tsogho,tsog1243,Tsogo,language
6,2620,Q116,NG,24,Bajju,jjuu1238,Jju,language
6,2621,Q116,NG,24,Ngas,ngas1240,Ngas,language
6,2622,Q116,NG,24,Mwaghavul,mwag1236,Mwaghavul,language
6,2623,Q116,NG,24,Maghai,magh1238,Mághdì,language
6,2624,Q116,NG,24,Zuru,clel1238,C'lela,language
6,2625,Q116,NG,24,Umone,kohu1243,Kohumonoic,family
6,2749,Q116,TZ,31,Kiruri,kway1241,Kwaya,language
6,2750,Q116,TZ,31,Kikinga,nucl1379,Kinga,language
6,9995,Q116,CM,6,Other,,,
6,9995,Q116,MZ,21,Other,,,
6,9995,Q116,NG,24,Other,,,
6,9995,Q116,ZA,28,Other,,,
6,9995,Q116,TZ,31,Other,,,
6,-1,Q2,LR,15,Missing,,,
6,1,Q2,BW,3,English,stan1293,English,language
6,1,Q2,BF,4,English,stan1293,English,language
6,1,Q2,CM,6,English,stan1293,English,language
6,1,Q2,KE,13,English,stan1293,English,language
6,1,Q2,LS,14,English,stan1293,English,language
6,1,Q2,LR,15,English,stan1293,English,language
6,1,Q2,MG,16,English,stan1293,English,language
6,1,Q2,MW,17,English,stan1293,English,language
6,1,Q2,MU,19,English,stan1293,English,language
6,1,Q2,NA,22,English,stan1293,English,language
6,1,Q2,SL,27,English,stan1293,English,language
6,1,Q2,ZA,28,English,stan1293,English,language
6,1,Q2,SD,29,English,stan1293,English,language
6,1,Q2,SZ,30,English,stan1293,English,language
6,1,Q2,UG,34,English,stan1293,English,language
6,1,Q2,ZM,35,English,stan1293,English,language
6,1,Q2,ZW,36,English,stan1293,English,language
6,2,Q2,DZ,1,French,stan1290,French,language
6,2,Q2,BJ,2,French,stan1290,French,language
6,2,Q2,BF,4,French,stan1290,French,language
6,2,Q2,CM,6,French,stan1290,French,language
6,2,Q2,CI,8,French,stan1290,French,language
6,2,Q2,GA,10,French,stan1290,French,language
6,2,Q2,GN,12,French,stan1290,French,language
6,2,Q2,MG,16,French,stan1290,French,language
6,2,Q2,ML,18,French,stan1290,French,language
6,2,Q2,MU,19,French,stan1290,French,language
6,2,Q2,NA,22,French,stan1290,French,language
6,2,Q2,SN,26,French,stan1290,French,language
6,2,Q2,TG,32,French,stan1290,French,language
6,2,Q2,TN,33,French,stan1290,French,language
6,3,Q2,MZ,21,Portuguese,port1283,Portuguese,language
6,3,Q2,NA,22,Portuguese,port1283,Portuguese,language
6,3,Q2,ST,25,Portuguese,port1283,Portuguese,language
6,3,Q2,ZA,28,Portuguese,port1283,Portuguese,language
6,4,Q2,BI,5,Swahili,swah1253,Swahili,language
6,4,Q2,KE,13,Swahili,swah1253,Swahili,language
6,4,Q2,TZ,31,Swahili,swah1253,Swahili,language
6,4,Q2,UG,34,Swahili,swah1253,Swahili,language
6,5,Q2,MA,20,Arabic,moro1292,Moroccan Arabic,language
6,5,Q2,TN,33,Arabic,tuni1259,Tunisian Arabic,language
6,6,Q2,BJ,2,Adja,ajab1235,Aja (Benin),language
6,6,Q2,TG,32,Adja,ajab1235,Aja (Benin),language
6,7,Q2,BW,3,Afrikaans,afri1274,Afrikaans,language
6,7,Q2,NA,22,Afrikaans,afri1274,Afrikaans,language
6,7,Q2,ZA,28,Afrikaans,afri1274,Afrikaans,language
6,8,Q2,ML,18,Arabe,hass1238,Hassaniyya,language
6,8,Q2,NE,23,Arabe,hass1238,Hassaniyya,language
6,9,Q2,CI,8,Bambara,bamb1269,Bambara,language
6,9,Q2,ML,18,Bambara,bamb1269,Bambara,language
6,10,Q2,CM,6,Bassa,basa1284,Basa (Cameroon),language
6,10,Q2,LR,15,Bassa,nucl1418,Bassa,language
6,11,Q2,DZ,1,Berber Language,berb1260,Berber,family
6,11,Q2,MA,20,Berber Language,berb1260,Berber,family
6,12,Q2,BF,4,Bissa,biss1248,Bissa,language
6,12,Q2,GH,11,Bissa,biss1248,Bissa,language
6,13,Q2,BF,4,Bobo,bobo1253,Bobo,family
6,13,Q2,ML,18,Bobo,bomu1247,Bomu,language
6,14,Q2,MZ,21,Chewa,nyan1308,Nyanja,language
6,14,Q2,ZM,35,Chewa,nyan1308,Nyanja,language
6,15,Q2,BF,4,Dioula,dyul1238,Dyula,language
6,15,Q2,CI,8,Dioula,dyul1238,Dyula,language
6,16,Q2,GH,11,Ewe,ewee1241,Ewe,language
6,16,Q2,TG,32,Ewe,ewee1241,Ewe,language
6,17,Q2,BJ,2,Fon,fonn1241,Fon,language
6,17,Q2,TG,32,Fon,fonn1241,Fon,language
6,18,Q2,BF,4,Fulfuldé,west2454,Western Niger Fulfulde,language
6,18,Q2,NE,23,Fulfuldé,cent2018,Central-Eastern Niger Fulfulde,language
6,19,Q2,CM,6,Haoussa,haus1257,Hausa,language
6,19,Q2,NE,23,Haoussa,haus1257,Hausa,language
6,19,Q2,TG,32,Haoussa,haus1257,Hausa,language
6,20,Q2,GH,11,Hausa,haus1257,Hausa,language
6,20,Q2,NG,24,Hausa,haus1257,Hausa,language
6,21,Q2,NE,23,Kanuri,kanu1281,Kanuric,family
6,21,Q2,NG,24,Kanuri,kanu1281,Kanuric,family
6,22,Q2,LR,15,Kissi,sout2778,Southern Kisi,language
6,22,Q2,SL,27,Kissi,kiss1245,Kissi,family
6,23,Q2,BF,4,Lobi,lobi1245,Lobi,language
6,23,Q2,CI,8,Lobi,lobi1245,Lobi,language
6,24,Q2,GN,12,Mano,mann1248,Mann,language
6,24,Q2,LR,15,Mano,mann1248,Mann,language
6,25,Q2,LR,15,Mende,mend1266,Mende (Sierra Leone),language
6,25,Q2,SL,27,Mende,mend1266,Mende (Sierra Leone),language
6,26,Q2,MZ,21,Ndau,ndau1241,Ndau,language
6,26,Q2,ZW,36,Ndau,ndau1241,Ndau,language
6,27,Q2,ZA,28,Ndebele,sout2808,Sumayela Ndebele,language
6,27,Q2,ZW,36,Ndebele,nort2795,Zimbabwean Ndebele,language
6,28,Q2,MZ,21,Nyanja,nyan1308,Nyanja,language
6,28,Q2,ZM,35,Nyanja,nyan1308,Nyanja,language
6,29,Q2,BJ,2,Peulh,fula1264,Fula,family
6,29,Q2,TG,32,Peulh,borg1235,Borgu Fulfulde,language
6,30,Q2,BF,4,Sénoufo,senu1239,Senufo,family
6,30,Q2,CI,8,Sénoufo,senu1239,Senufo,family
6,31,Q2,BW,3,Setswana,tswa1253,Tswana,language
6,31,Q2,NA,22,Setswana,tswa1253,Tswana,language
6,32,Q2,ML,18,Tamasheq,tuar1240,Tuareg,family
6,32,Q2,NE,23,Tamasheq,tuar1240,Tuareg,family
6,33,Q2,ZM,35,Tonga,tong1318,Tonga (Zambia),language
6,33,Q2,ZW,36,Tonga,tong1318,Tonga (Zambia),language
6,34,Q2,ZA,28,Venda,vend1245,Venda,language
6,34,Q2,ZW,36,Venda,vend1245,Venda,language
6,35,Q2,BJ,2,Yoruba,yoru1245,Yoruba,language
6,35,Q2,NG,24,Yoruba,yoru1245,Yoruba,language
6,102,Q2,BJ,2,Bariba,baat1238,Baatonum,language
6,103,Q2,BJ,2,Dendi,dend1243,Dendi (Benin),language
6,105,Q2,BJ,2,Otamari,dita1238,Ditammari,language
6,107,Q2,BJ,2,Lopka,lukp1238,Lukpa,language
6,141,Q2,BW,3,Sesarwa,tsoa1238,Tsoa,language
6,142,Q2,BW,3,Sekgalagadi,kgal1244,Kgalagadi,language
6,143,Q2,BW,3,Sesubia,subi1246,Subiya,language
6,144,Q2,BW,3,Ikalanga/Sekalaka,kala1384,Kalanga,language
6,145,Q2,BW,3,Seherero,here1253,Herero,language
6,146,Q2,BW,3,Sembukushu,mbuk1240,Mbukushu,language
6,147,Q2,BW,3,Sebirwa,birw1238,Birwa,language
6,148,Q2,BW,3,Sengologa,kgal1244,Kgalagadi,language
6,149,Q2,BW,3,Seyei,yeyi1239,Yeyi,language
6,180,Q2,BF,4,Mooré,moss1236,Mossi,language
6,183,Q2,BF,4,Gulmacema,gour1243,Gourmanchéma,language
6,184,Q2,BF,4,Gourounsi,fare1241,Farefare,language
6,186,Q2,BF,4,Birifor,malb1235,Malba Birifor,language
6,187,Q2,BF,4,Bwamu,bwam1247,Bwamu,family
6,188,Q2,BF,4,Dagari,nort2780,Northern Dagara,language
6,189,Q2,BF,4,Fulse,koro1298,Koromfé,language
6,190,Q2,BF,4,Goin,cerm1238,Cerma,language
6,191,Q2,BF,4,Karaboro,kara1479,Karaboro,family
6,192,Q2,BF,4,Kassena,kase1253,Kasem,language
6,194,Q2,BF,4,Marka,mark1256,Marka,language
6,195,Q2,BF,4,Samo,mand1437,Mande Samo,family
6,197,Q2,BF,4,Sonrai,humb1243,Humburi Senni Songhay,language
6,220,Q2,CV,7,Crioulo,kabu1256,Kabuverdianu,language
6,221,Q2,CV,7,Português,port1283,Portuguese,language
6,260,Q2,GH,11,Akan,akan1250,Akan,language
6,262,Q2,GH,11,Ga/Dangbe,gada1257,Ga-Dangme,family
6,263,Q2,GH,11,Dagbani,dagb1246,Dagbani,language
6,265,Q2,GH,11,Waala,wali1263,Wali (Ghana),language
6,266,Q2,GH,11,Moshie,moss1236,Mossi,language
6,267,Q2,GH,11,Mampruli,mamp1244,Mampruli,language
6,268,Q2,GH,11,Likpakpaln,konk1269,Konkomba,language
6,269,Q2,GH,11,Kusal,kusa1250,Kusaal,language
6,270,Q2,GH,11,Konkomba,konk1269,Konkomba,language
6,271,Q2,GH,11,Gonja,gonj1241,Gonja,language
6,272,Q2,GH,11,Frafra,fare1241,Farefare,language
6,273,Q2,GH,11,Dagaari,sout2789,Central Dagaare,language
6,275,Q2,GH,11,Kotokoli,temm1241,Tem,language
6,276,Q2,GH,11,Gruma,bimo1239,Bimoba,language
6,277,Q2,GH,11,Buli,buli1254,Buli (Ghana),language
6,278,Q2,GH,11,Basari,ntch1242,Ntcham,language
6,300,Q2,KE,13,Kikuyu,kiku1240,Kikuyu,language
6,301,Q2,KE,13,Luo,luok1236,Luo (Kenya and Tanzania),language
6,302,Q2,KE,13,Luhya,luyi1234,Luyia,family
6,303,Q2,KE,13,Kamba,kamb1297,Kamba (Kenya),language
6,304,Q2,KE,13,Kalenjin,kale1246,Kalenjin,family
6,305,Q2,KE,13,Kisii,gusi1247,Gusii,language
6,306,Q2,KE,13,Meru/Embu,cent2274,Central Kenya Bantu,family
6,307,Q2,KE,13,Maasai/Samburu,nucl1431,Nuclear Maa,family
6,308,Q2,KE,13,Mijikenda,miji1238,Mijikenda,family
6,309,Q2,KE,13,Taita,tait1250,Taita,language
6,310,Q2,KE,13,Somali,soma1255,Somali,language
6,311,Q2,KE,13,Pokot,poko1263,Pökoot,language
6,312,Q2,KE,13,Turkana,turk1308,Turkana,language
6,313,Q2,KE,13,Kuria,kuri1259,Kuria,language
6,314,Q2,KE,13,Garre,garr1259,Garre,language
6,315,Q2,KE,13,Borana,bora1271,Borana-Arsi-Guji Oromo,language
6,340,Q2,LS,14,Sesotho,sout2807,Southern Sotho,language
6,341,Q2,LS,14,Sephuthi,swat1243,Swati,language
6,342,Q2,LS,14,Sethepu,xhos1239,Xhosa,language
6,381,Q2,LR,15,Belle,kuwa1247,Kuwaa,language
6,382,Q2,LR,15,Dei,dewo1238,Dewoin,language
6,383,Q2,LR,15,Gbandi,band1352,Bandi,language
6,384,Q2,LR,15,Gio,dann1241,Dan,language
6,385,Q2,LR,15,Gola,gola1255,Gola,language
6,386,Q2,LR,15,Grebo,greb1256,Liberian Grebo,family
6,388,Q2,LR,15,Kpelle,libe1247,Liberia Kpelle,language
6,389,Q2,LR,15,Krahn,weea1234,Wee,family
6,390,Q2,LR,15,Kru,klao1243,Klao,language
6,391,Q2,LR,15,Lorma,loma1260,Loma (Liberia),language
6,392,Q2,LR,15,Mandingo,many1261,Manya,language
6,395,Q2,LR,15,Vai,vaii1241,Vai,language
6,396,Q2,LR,15,Liberian English,libe1240,Kru Pidgin English,language
6,420,Q2,MG,16,Malgache « officiel »,plat1254,Plateau Malagasy,language
6,421,Q2,MG,16,Malgache avec spécificité régionale,mala1537,Malagasic,family
6,460,Q2,MW,17,Chitumbuka,tumb1250,Tumbuka,language
6,461,Q2,MW,17,Chinkhonde,nkon1246,Nkonde,dialect
6,462,Q2,MW,17,Chilambya,lamb1272,Lambya,language
6,463,Q2,MW,17,Chichewa,nyan1308,Nyanja,language
6,464,Q2,MW,17,Chiyao,yaoo1241,Yao,language
6,465,Q2,MW,17,Chingoni,nyan1308,Nyanja,language
6,466,Q2,MW,17,Chilomwe,mala1256,Malawi Lomwe,language
6,467,Q2,MW,17,Chimang'anja,mala1475,Malawi Sena,language
6,468,Q2,MW,17,Chisena,mala1475,Malawi Sena,language
6,469,Q2,MW,17,Chisukwa,ndal1241,Ndali,language
6,470,Q2,MW,17,Chisenga,seng1277,Senga,dialect
6,471,Q2,MW,17,Chitonga,tong1321,Tonga (Nyasa),language
6,502,Q2,ML,18,Bella,koyr1242,Koyraboro Senni Songhai,language
6,504,Q2,ML,18,Bozo,nucl1444,Nuclear Bozo,family
6,505,Q2,ML,18,Dafing,mark1256,Marka,language
6,506,Q2,ML,18,Dogon,dogo1299,Dogon,family
6,509,Q2,ML,18,Kakolo,kago1248,Kagoro,language
6,510,Q2,ML,18,Khassonké,xaas1235,Xaasongaxango,language
6,511,Q2,ML,18,Malinké,west2499,West Manding,family
6,512,Q2,ML,18,Maure,hass1238,Hassaniyya,language
6,513,Q2,ML,18,Mianka,mama1271,Mamara Senoufo,language
6,514,Q2,ML,18,Peulh/Fulfude,maas1239,Maasina Fulfulde,language
6,515,Q2,ML,18,Samogo,duun1242,Duungooma,language
6,516,Q2,ML,18,Senufo,nort3254,North Senufo,family
6,517,Q2,ML,18,Soninké/Sarakolé,soni1259,Soninke,language
6,518,Q2,ML,18,Sonrhai,song1307,Songhay,family
6,540,Q2,MZ,21,Makua,maku1279,Makua-Lomwe,family
6,541,Q2,MZ,21,Sena,nucl1396,Sena,language
6,543,Q2,MZ,21,Changana,tson1249,Tsonga,language
6,545,Q2,MZ,21,Chope,chop1243,Chopi,language
6,546,Q2,MZ,21,Bitonga,gito1238,Gitonga,language
6,547,Q2,MZ,21,Makonde,mako1251,Makonde,language
6,548,Q2,MZ,21,Chuabo,chuw1238,Chuwabu,language
6,549,Q2,MZ,21,Ajaua,yaoo1241,Yao,language
6,550,Q2,MZ,21,Lomue,lomw1241,Mozambique Lomwe,language
6,552,Q2,MZ,21,Nyungwe,nyun1248,Nyungwe,language
6,553,Q2,MZ,21,Xitswa,tswa1255,Tswa,language
6,581,Q2,NA,22,German,stan1295,German,language
6,582,Q2,NA,22,Nama/Damara,nama1264,Nama (Namibia),language
6,583,Q2,NA,22,Oshiwambo (Oshindonga/Oshikwanyama),ndon1253,Ndonga (R.20),family
6,584,Q2,NA,22,Otjiherero,here1253,Herero,language
6,585,Q2,NA,22,Rukwangali,kwan1273,Kwangali,language
6,586,Q2,NA,22,Rugririku/Rumanyo,diri1252,Diriku,language
6,587,Q2,NA,22,Thimbukushu,mbuk1240,Mbukushu,language
6,588,Q2,NA,22,Silozi,lozi1239,Lozi,language
6,590,Q2,NA,22,Masubia,subi1246,Subiya,language
6,591,Q2,NA,22,San,juho1239,South-Eastern Ju,language
6,621,Q2,NG,24,Igbo,nucl1417,Igbo,language
6,623,Q2,NG,24,Pidgin English,nige1257,Nigerian Pidgin,language
6,624,Q2,NG,24,Efik,efik1245,Efik,language
6,625,Q2,NG,24,Ebira,ebir1243,Ebira,language
6,626,Q2,NG,24,Fulani,adam1253,Adamawa Fulfulde,language
6,627,Q2,NG,24,Isoko,isok1239,Isoko,language
6,628,Q2,NG,24,Ibibio,ibib1240,Ibibio,language
6,631,Q2,NG,24,Nupe,nupe1254,Nupe-Nupe-Tako,language
6,632,Q2,NG,24,Ijaw,ijoo1239,Ijo,family
6,633,Q2,NG,24,Edo,bini1246,Bini,language
6,634,Q2,NG,24,Igala,igal1242,Igala,language
6,635,Q2,NG,24,Urhobo,urho1239,Urhobo,language
6,636,Q2,NG,24,Ogoni,khan1278,Khana,language
6,637,Q2,NG,24,Anang,anaa1238,Anaang,language
6,638,Q2,NG,24,Ikwere,ikwe1242,Ikwere,language
6,639,Q2,NG,24,Idoma,idom1241,Idoma,language
6,640,Q2,NG,24,Esan,esan1238,Esan,language
6,641,Q2,NG,24,Nembe,sout2774,Southeast Ijo,language
6,642,Q2,NG,24,Alago,alag1242,Alago,language
6,643,Q2,NG,24,Degema,dege1246,Degema,language
6,644,Q2,NG,24,Eggon,eggo1239,Eggon,language
6,645,Q2,NG,24,Jukun,juku1254,Jukun Takum,language
6,646,Q2,NG,24,Kagoma,kago1247,Kagoma,language
6,647,Q2,NG,24,Laru,laru1238,Laru (Nigeria),language
6,648,Q2,NG,24,Kalabari,kala1381,Kalabari,language
6,649,Q2,NG,24,Nwangavul,mwag1236,Mwaghavul,language
6,650,Q2,NG,24,Tangale,nucl1696,Tangale,language
6,651,Q2,NG,24,Tarok,taro1263,Tarok,language
6,652,Q2,NG,24,Waja,waja1259,Waja,language
6,653,Q2,NG,24,Yala,yala1263,Yala,language
6,660,Q2,SN,26,Wolof,nucl1347,Wolof,language
6,661,Q2,SN,26,Pulaar/Toucouleur,pula1263,Pulaar,language
6,662,Q2,SN,26,Serer,sere1260,Sereer,language
6,663,Q2,SN,26,Mandinka/Bambara,mand1435,Manding,family
6,664,Q2,SN,26,Soninke,soni1259,Soninke,language
6,665,Q2,SN,26,Diola,jola1263,Jola-Fonyi,language
6,666,Q2,SN,26,Manjack,mand1419,Mandjak,language
6,668,Q2,SN,26,Bassari,bass1258,Bassari-Tanda,language
6,702,Q2,ZA,28,Xhosa,xhos1239,Xhosa,language
6,703,Q2,ZA,28,Pedi/North Sotho,pedi1238,Pedi,language
6,704,Q2,ZA,28,Sotho/South Sotho,sout2807,Southern Sotho,language
6,705,Q2,ZA,28,Tswana,tswa1253,Tswana,language
6,706,Q2,ZA,28,Shangaan/Tsonga,tson1249,Tsonga,language
6,707,Q2,ZA,28,Swazi,swat1243,Swati,language
6,709,Q2,ZA,28,Zulu,zulu1248,Zulu,language
6,710,Q2,ZA,28,Asian/Indian,hind1269,Hindi,language
6,740,Q2,TZ,31,Kinyakyusa,nyak1260,Nyakyusa-Ngonde,language
6,741,Q2,TZ,31,Kichaga,moch1256,Mochi,language
6,742,Q2,TZ,31,Kihaya,haya1250,Haya,language
6,743,Q2,TZ,31,Kingoni,ngon1269,Ngoni,language
6,744,Q2,TZ,31,Kikwere,kere1283,Kerewe,language
6,745,Q2,TZ,31,Kipare,asut1235,Asu (Tanzania),language
6,746,Q2,TZ,31,Kihehe,hehe1240,Hehe,language
6,747,Q2,TZ,31,Kimakonde,mako1251,Makonde,language
6,748,Q2,TZ,31,Kinyamwezi,nyam1276,Nyamwezi,language
6,749,Q2,TZ,31,Kisukuma,suku1261,Sukuma,language
6,750,Q2,TZ,31,Kimasai,masa1300,Masai,language
6,751,Q2,TZ,31,Kimeru,rwaa1238,Rwa,language
6,752,Q2,TZ,31,Kikurya,kuri1259,Kuria,language
6,753,Q2,TZ,31,Kigogo,gogo1263,Gogo,language
6,754,Q2,TZ,31,Kiluguru,lugu1238,Luguru,language
6,755,Q2,TZ,31,Kifipa,fipa1238,Fipa,language
6,756,Q2,TZ,31,Kimanyema,nyam1276,Nyamwezi,language
6,757,Q2,TZ,31,Kinyiramba,nila1242,Nilamba,language
6,758,Q2,TZ,31,Kinyaturu,nyat1246,Nyaturu,language
6,759,Q2,TZ,31,Kiarusha,masa1300,Masai,language
6,760,Q2,TZ,31,Kibena,bena1262,Bena (Tanzania),language
6,761,Q2,TZ,31,Kiha,haaa1252,Ha,language
6,762,Q2,TZ,31,Kiiraq,iraq1241,Iraqw,language
6,763,Q2,TZ,31,Kijaluo,luok1236,Luo (Kenya and Tanzania),language
6,764,Q2,TZ,31,Kijita,jita1239,Jita,language
6,765,Q2,TZ,31,Kikaguru,kagu1239,Kagulu,language
6,766,Q2,TZ,31,Kimakuwa,makh1261,Makhuwa-Meetto,language
6,767,Q2,TZ,31,Kimatengo,mate1258,Matengo,language
6,768,Q2,TZ,31,Kimbulu,iraq1241,Iraqw,language
6,769,Q2,TZ,31,Kimwera,mwer1248,Mwera (Chimwera),language
6,770,Q2,TZ,31,Kindali,ndal1241,Ndali,language
6,771,Q2,TZ,31,Kindamba,ndam1239,Ndamba,language
6,772,Q2,TZ,31,Kindendeule,nden1249,Ndendeule,language
6,773,Q2,TZ,31,Kindengereko,nden1248,Ndengereko,language
6,774,Q2,TZ,31,Kingindo,ngin1244,Ngindo,language
6,775,Q2,TZ,31,Kinguu,zigu1242,Zigula,language
6,776,Q2,TZ,31,Kinyambo,nyam1277,Nyambo,language
6,777,Q2,TZ,31,Kinyiha,nyik1249,Nyika,family
6,778,Q2,TZ,31,Kipogoro,pogo1243,Pogolo,language
6,779,Q2,TZ,31,Kirangi,lang1320,Langi,language
6,780,Q2,UG,34,Luganda,gand1255,Ganda,language
6,781,Q2,UG,34,Runyankole,nyan1307,Nyankole,language
6,782,Q2,UG,34,Runyoro,nyor1246,Nyoro,language
6,783,Q2,UG,34,Lusoga,soga1242,Soga,language
6,784,Q2,UG,34,Lumasaaba,masa1299,Masaaba,language
6,785,Q2,UG,34,Lukhonjo,konz1239,Konzo,language
6,786,Q2,UG,34,Lunyole,nyol1238,Nyole,language
6,787,Q2,UG,34,Ateso,teso1249,Teso,language
6,788,Q2,UG,34,Acholi,acol1236,Acoli,language
6,789,Q2,UG,34,Alur,alur1250,Alur,language
6,790,Q2,UG,34,Lugbara,lugb1240,Lugbara,language
6,791,Q2,UG,34,Madi,sout2827,Southern Moru-Madi,family
6,792,Q2,UG,34,Japadhola,adho1243,Adhola,language
6,793,Q2,UG,34,Lusamia,saam1283,Saamia,language
6,794,Q2,UG,34,Lugwere,gwer1238,Gwere,language
6,795,Q2,UG,34,Rukiga,chig1238,Chiga,language
6,796,Q2,UG,34,Rutooro,toor1238,Tooro,language
6,797,Q2,UG,34,Langi,lang1324,Lango (Uganda),language
6,798,Q2,UG,34,Kupsabinyi,kups1238,Kupsabiny,language
6,799,Q2,UG,34,Ngakarimajong,kara1483,Karamojong,language
6,800,Q2,UG,34,Rufumbira,kiny1244,Kinyarwanda,language
6,820,Q2,ZM,35,Bemba,bemb1257,Bemba (Zambia),language
6,823,Q2,ZM,35,Lozi,lozi1239,Lozi,language
6,825,Q2,ZM,35,Nsenga,nsen1242,Nsenga,language
6,826,Q2,ZM,35,Tumbuka,tumb1250,Tumbuka,language
6,827,Q2,ZM,35,Kaonde,kaon1241,Kaonde,language
6,828,Q2,ZM,35,Luvale,luva1239,Luvale,language
6,829,Q2,ZM,35,Namwanga,nyam1275,Nyamwanga,language
6,830,Q2,ZM,35,Lunda,lund1266,Lunda,language
6,831,Q2,ZM,35,Bisa,lala1264,Lala-Bisa,language
6,832,Q2,ZM,35,Nkoya,nkoy1244,Nkoya,language
6,833,Q2,ZM,35,Mambwe,mamb1296,Mambwe-Lungu,language
6,834,Q2,ZM,35,Lenje,lenj1248,Lenje,language
6,835,Q2,ZM,35,Ngoni,nsen1242,Nsenga,language
6,836,Q2,ZM,35,Soli,soli1239,Soli,language
6,837,Q2,ZM,35,Ila,ilaa1246,Ila,language
6,838,Q2,ZM,35,Ushi,aush1241,Aushi,language
6,839,Q2,ZM,35,Chokwe,chok1245,Chokwe,language
6,840,Q2,ZM,35,Mbunda,mbun1249,Mbunda,language
6,841,Q2,ZM,35,Kunda,tumb1253,Tumbuka-Sena-Nyanja,family
6,842,Q2,ZM,35,Lala,lala1264,Lala-Bisa,language
6,843,Q2,ZM,35,Lamba,lamb1271,Lamba,language
6,844,Q2,ZM,35,Lungu,mamb1296,Mambwe-Lungu,language
6,845,Q2,ZM,35,Nyika,cent2285,Central and Southern Nyika,family
6,846,Q2,ZM,35,Senga,nsen1242,Nsenga,language
6,847,Q2,ZM,35,Tokaleya,tong1318,Tonga (Zambia),language
6,851,Q2,ZM,35,Tabwa,taab1238,Taabwa,language
6,861,Q2,ZW,36,Shona,shon1251,Shona,language
6,862,Q2,ZW,36,Zezuru,shon1251,Shona,language
6,863,Q2,ZW,36,Korekore,shon1251,Shona,language
6,864,Q2,ZW,36,Karanga,shon1251,Shona,language
6,865,Q2,ZW,36,Manyika,many1258,Manyika,language
6,868,Q2,ZW,36,Kalanga,kala1384,Kalanga,language
6,870,Q2,ZW,36,Buja,shon1251,Shona,language
6,871,Q2,ZW,36,Shangani,tson1249,Tsonga,language
6,872,Q2,ZW,36,Suthu,tswa1253,Tswana,language
6,900,Q2,MU,19,Creole,mori1278,Morisyen,language
6,930,Q2,SL,27,Krio,krio1253,Krio,language
6,932,Q2,SL,27,Temne,timn1235,Timne,language
6,933,Q2,SL,27,Limba,limb1267,Limba,family
6,934,Q2,SL,27,Loko,loko1255,Loko,language
6,935,Q2,SL,27,Sherbo,sher1258,Sherbro,language
6,936,Q2,SL,27,Fulla,pula1262,Pular,language
6,937,Q2,SL,27,Kono,kono1268,Kono (Sierra Leone),language
6,938,Q2,SL,27,Kuranko,kura1250,Kuranko,language
6,939,Q2,SL,27,Madingo,east2426,Eastern Maninkakan,language
6,941,Q2,SL,27,Susu,susu1250,Susu,language
6,943,Q2,SL,27,Yalunka,yalu1240,Yalunka,language
6,1101,Q2,NE,23,Zarma/Songhaï,zarm1239,Zarma-Kaado,language
6,1105,Q2,NE,23,Goumantchéma,gour1243,Gourmanchéma,language
6,1141,Q2,TG,32,Mina (Guen),genn1243,Gen,language
6,1142,Q2,TG,32,Kabye,kabi1261,Kabiyé,language
6,1143,Q2,TG,32,Tem (Kotokoli),temm1241,Tem,language
6,1144,Q2,TG,32,Ben (Moba),moba1244,Moba,language
6,1145,Q2,TG,32,Nawdem (Losso),nawd1238,Nawdm,language
6,1146,Q2,TG,32,Lama (Lamba),lama1275,Lama (Togo),language
6,1147,Q2,TG,32,Ife (Ana),ifee1241,Ifè,language
6,1148,Q2,TG,32,Ikposso (Akposso),ikpo1238,Ikposo,language
